"idhod","hodnota","stapro_kod","casz_cis","casz_kod","stavprace_cis","stavprace_kod","oceneni_cis","oceneni_kod","ocisteni_cis","ocisteni_kod","mesic","rok","mesicz","rokz","stapro_txt","casz_txt","stavprace_txt","oceneni_txt","ocisteni_txt"
"1281685964","98.3","5939","7626","Z","175","023","7603","P","7604","O","4","2021",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281691702","94","5939","7626","Z","175","023","7603","P","7604","P","4","2021",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281691591","97.2","5939","7626","Z","175","024","7603","P","7604","P","4","2021",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267037325","97.2","5939","7626","Z","175","024","7603","P",,,"4","2021",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267050741","95","5939","7626","Z",,,"7603","P",,,"4","2021",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1281685590","103.7","5939","7626","Z","175","024","7603","P","7604","O","4","2021",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281692120","95.1","5939","7626","Z",,,"7603","P","7604","P","4","2021",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281685783","100.2","5939","7626","Z",,,"7603","P","7604","O","4","2021",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267055196","120.1","5939","7626","Z",,,,,,,"9","2021",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267055202","122.1","5939","7626","Z","175","024",,,,,"9","2021",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267055742","119.1","5939","7626","Z","175","023",,,,,"9","2021",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1267036508","116.6","5939","7626","Z","175","023","7603","P",,,"9","2021",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1281687321","103.2","5939","7626","Z","175","023","7603","P","7604","O","9","2021",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281691709","116.3","5939","7626","Z","175","023","7603","P","7604","P","9","2021",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281691564","120.3","5939","7626","Z","175","024","7603","P","7604","P","9","2021",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267038415","120.7","5939","7626","Z","175","024","7603","P",,,"9","2021",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267037330","118","5939","7626","Z",,,"7603","P",,,"9","2021",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1281687322","97","5939","7626","Z","175","024","7603","P","7604","O","9","2021",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281692108","117.7","5939","7626","Z",,,"7603","P","7604","P","9","2021",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281686034","101","5939","7626","Z",,,"7603","P","7604","O","9","2021",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267047446","122.8","5939","7626","Z",,,,,,,"12","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267037166","127.5","5939","7626","Z","175","024",,,,,"12","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267029716","120.4","5939","7626","Z","175","023",,,,,"12","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1267029717","103.2","5939","7626","Z","175","023","7603","P",,,"12","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1281686107","98.9","5939","7626","Z","175","023","7603","P","7604","O","12","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281691686","101.4","5939","7626","Z","175","023","7603","P","7604","P","12","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281691639","107.8","5939","7626","Z","175","024","7603","P","7604","P","12","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267034596","109.4","5939","7626","Z","175","024","7603","P",,,"12","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267028600","105.3","5939","7626","Z",,,"7603","P",,,"12","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1281686108","108.6","5939","7626","Z","175","024","7603","P","7604","O","12","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281692133","103.6","5939","7626","Z",,,"7603","P","7604","P","12","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281688427","102.3","5939","7626","Z",,,"7603","P","7604","O","12","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267062637","60.2","5939","7626","Z",,,,,,,"2","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267046913","44","5939","7626","Z","175","024",,,,,"2","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267062642","68.8","5939","7626","Z","175","023",,,,,"2","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1267043216","73.7","5939","7626","Z","175","023","7603","P",,,"2","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267039914","104.8","5939","7626","Z","175","023","7603","P","7604","O","2","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267055246","73.9","5939","7626","Z","175","023","7603","P","7604","P","2","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267039908","46.8","5939","7626","Z","175","024","7603","P","7604","P","2","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267028252","46.7","5939","7626","Z","175","024","7603","P",,,"2","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267028244","64.4","5939","7626","Z",,,"7603","P",,,"2","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1267039905","106.5","5939","7626","Z","175","024","7603","P","7604","O","2","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267057510","64.6","5939","7626","Z",,,"7603","P","7604","P","2","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267044721","105.4","5939","7626","Z",,,"7603","P","7604","O","2","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267049341","134.1","5939","7626","Z",,,,,,,"11","2021",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267051985","146","5939","7626","Z","175","024",,,,,"11","2021",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267049338","127.8","5939","7626","Z","175","023",,,,,"11","2021",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1267038427","123.6","5939","7626","Z","175","023","7603","P",,,"11","2021",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1281687603","104.5","5939","7626","Z","175","023","7603","P","7604","O","11","2021",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281691704","123.2","5939","7626","Z","175","023","7603","P","7604","P","11","2021",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281691581","142.3","5939","7626","Z","175","024","7603","P","7604","P","11","2021",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267056600","142.8","5939","7626","Z","175","024","7603","P",,,"11","2021",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
