"idhod","hodnota","stapro_kod","ucel_tep","ucel_cis","ucel_kod","casz_kod","mesic","rok","obdobiod","obdobido","bazobdobiod","bazobdobido","ucel_txt","casz_txt"
"772364017","99.5","6134","CZCOICOP","5642","05","K","1","2015","2014-02-01","2015-01-31","2013-02-01","2014-01-31","Bytové vybavení, zařízení domácnosti; opravy","stejných 12 měsíců předchozího roku"
"772364018","99.6","6134","CZCOICOP","5642","05","K","2","2015","2014-03-01","2015-02-28","2013-03-01","2014-02-28","Bytové vybavení, zařízení domácnosti; opravy","stejných 12 měsíců předchozího roku"
"772364019","99.7","6134","CZCOICOP","5642","05","K","3","2015","2014-04-01","2015-03-31","2013-04-01","2014-03-31","Bytové vybavení, zařízení domácnosti; opravy","stejných 12 měsíců předchozího roku"
"772364020","99.8","6134","CZCOICOP","5642","05","K","4","2015","2014-05-01","2015-04-30","2013-05-01","2014-04-30","Bytové vybavení, zařízení domácnosti; opravy","stejných 12 měsíců předchozího roku"
"772364021","99.9","6134","CZCOICOP","5642","05","K","5","2015","2014-06-01","2015-05-31","2013-06-01","2014-05-31","Bytové vybavení, zařízení domácnosti; opravy","stejných 12 měsíců předchozího roku"
"772364022","99.9","6134","CZCOICOP","5642","05","K","6","2015","2014-07-01","2015-06-30","2013-07-01","2014-06-30","Bytové vybavení, zařízení domácnosti; opravy","stejných 12 měsíců předchozího roku"
"772364023","99.9","6134","CZCOICOP","5642","05","K","7","2015","2014-08-01","2015-07-31","2013-08-01","2014-07-31","Bytové vybavení, zařízení domácnosti; opravy","stejných 12 měsíců předchozího roku"
"772364024","100","6134","CZCOICOP","5642","05","K","8","2015","2014-09-01","2015-08-31","2013-09-01","2014-08-31","Bytové vybavení, zařízení domácnosti; opravy","stejných 12 měsíců předchozího roku"
"772364976","102.8","6134","CZCOICOP","5642","07","K","11","2010","2009-12-01","2010-11-30","2008-12-01","2009-11-30","Doprava","stejných 12 měsíců předchozího roku"
"772364978","102.3","6134","CZCOICOP","5642","07","K","1","2011","2010-02-01","2011-01-31","2009-02-01","2010-01-31","Doprava","stejných 12 měsíců předchozího roku"
"772364979","102.1","6134","CZCOICOP","5642","07","K","3","2011","2010-04-01","2011-03-31","2009-04-01","2010-03-31","Doprava","stejných 12 měsíců předchozího roku"
"772364980","101.9","6134","CZCOICOP","5642","07","K","4","2011","2010-05-01","2011-04-30","2009-05-01","2010-04-30","Doprava","stejných 12 měsíců předchozího roku"
"772364981","101.8","6134","CZCOICOP","5642","07","K","5","2011","2010-06-01","2011-05-31","2009-06-01","2010-05-31","Doprava","stejných 12 měsíců předchozího roku"
"772364268","105.2","6134","CZCOICOP","5642","06","K","7","2007","2006-08-01","2007-07-31","2005-08-01","2006-07-31","Zdraví","stejných 12 měsíců předchozího roku"
"772364269","104.9","6134","CZCOICOP","5642","06","K","8","2007","2006-09-01","2007-08-31","2005-09-01","2006-08-31","Zdraví","stejných 12 měsíců předchozího roku"
"772364270","104.5","6134","CZCOICOP","5642","06","K","9","2007","2006-10-01","2007-09-30","2005-10-01","2006-09-30","Zdraví","stejných 12 měsíců předchozího roku"
"772364271","104.2","6134","CZCOICOP","5642","06","K","10","2007","2006-11-01","2007-10-31","2005-11-01","2006-10-31","Zdraví","stejných 12 měsíců předchozího roku"
"772364272","103.9","6134","CZCOICOP","5642","06","K","11","2007","2006-12-01","2007-11-30","2005-12-01","2006-11-30","Zdraví","stejných 12 měsíců předchozího roku"
"772364274","106.1","6134","CZCOICOP","5642","06","K","1","2008","2007-02-01","2008-01-31","2006-02-01","2007-01-31","Zdraví","stejných 12 měsíců předchozího roku"
"772364275","108.5","6134","CZCOICOP","5642","06","K","2","2008","2007-03-01","2008-02-29","2006-03-01","2007-02-28","Zdraví","stejných 12 měsíců předchozího roku"
"772364276","110.9","6134","CZCOICOP","5642","06","K","3","2008","2007-04-01","2008-03-31","2006-04-01","2007-03-31","Zdraví","stejných 12 měsíců předchozího roku"
"772366047","96.8","6134","CZCOICOP","5642","07","K","9","2016","2015-10-01","2016-09-30","2014-10-01","2015-09-30","Doprava","stejných 12 měsíců předchozího roku"
"772366048","97.2","6134","CZCOICOP","5642","07","K","10","2016","2015-11-01","2016-10-31","2014-11-01","2015-10-31","Doprava","stejných 12 měsíců předchozího roku"
"772366050","100.4","6134","CZCOICOP","5642","07","K","3","2017","2016-04-01","2017-03-31","2015-04-01","2016-03-31","Doprava","stejných 12 měsíců předchozího roku"
"772366051","101.1","6134","CZCOICOP","5642","07","K","4","2017","2016-05-01","2017-04-30","2015-05-01","2016-04-30","Doprava","stejných 12 měsíců předchozího roku"
"772366052","101.7","6134","CZCOICOP","5642","07","K","5","2017","2016-06-01","2017-05-31","2015-06-01","2016-05-31","Doprava","stejných 12 měsíců předchozího roku"
"772366053","102.1","6134","CZCOICOP","5642","07","K","6","2017","2016-07-01","2017-06-30","2015-07-01","2016-06-30","Doprava","stejných 12 měsíců předchozího roku"
"772366054","102.5","6134","CZCOICOP","5642","07","K","7","2017","2016-08-01","2017-07-31","2015-08-01","2016-07-31","Doprava","stejných 12 měsíců předchozího roku"
"772366055","103","6134","CZCOICOP","5642","07","K","8","2017","2016-09-01","2017-08-31","2015-09-01","2016-08-31","Doprava","stejných 12 měsíců předchozího roku"
"772363586","97.8","6134","CZCOICOP","5642","07","K","11","2002","2001-12-01","2002-11-30","2000-12-01","2001-11-30","Doprava","stejných 12 měsíců předchozího roku"
"772364436","124.5","6134","CZCOICOP","5642","06","K","2","2009","2008-03-01","2009-02-28","2007-03-01","2008-02-29","Zdraví","stejných 12 měsíců předchozího roku"
"772368680","101.9","6134","CZCOICOP","5642","12","K","1","2010","2009-02-01","2010-01-31","2008-02-01","2009-01-31","Ostatní zboží a služby","stejných 12 měsíců předchozího roku"
"772368681","101.8","6134","CZCOICOP","5642","12","K","2","2010","2009-03-01","2010-02-28","2008-03-01","2009-02-28","Ostatní zboží a služby","stejných 12 měsíců předchozího roku"
"772368682","101.8","6134","CZCOICOP","5642","12","K","3","2010","2009-04-01","2010-03-31","2008-04-01","2009-03-31","Ostatní zboží a služby","stejných 12 měsíců předchozího roku"
"772368683","101.6","6134","CZCOICOP","5642","12","K","4","2010","2009-05-01","2010-04-30","2008-05-01","2009-04-30","Ostatní zboží a služby","stejných 12 měsíců předchozího roku"
"772368684","101.6","6134","CZCOICOP","5642","12","K","5","2010","2009-06-01","2010-05-31","2008-06-01","2009-05-31","Ostatní zboží a služby","stejných 12 měsíců předchozího roku"
"772368685","101.5","6134","CZCOICOP","5642","12","K","6","2010","2009-07-01","2010-06-30","2008-07-01","2009-06-30","Ostatní zboží a služby","stejných 12 měsíců předchozího roku"
"772368686","101.4","6134","CZCOICOP","5642","12","K","7","2010","2009-08-01","2010-07-31","2008-08-01","2009-07-31","Ostatní zboží a služby","stejných 12 měsíců předchozího roku"
"772368687","101.2","6134","CZCOICOP","5642","12","K","9","2010","2009-10-01","2010-09-30","2008-10-01","2009-09-30","Ostatní zboží a služby","stejných 12 měsíců předchozího roku"
"772368688","101.1","6134","CZCOICOP","5642","12","K","10","2010","2009-11-01","2010-10-31","2008-11-01","2009-10-31","Ostatní zboží a služby","stejných 12 měsíců předchozího roku"
"772368689","101.1","6134","CZCOICOP","5642","12","K","11","2010","2009-12-01","2010-11-30","2008-12-01","2009-11-30","Ostatní zboží a služby","stejných 12 měsíců předchozího roku"
"772369926","103.5","6134","CZCOICOP","5642","12","K","8","2001","2000-09-01","2001-08-31","1999-09-01","2000-08-31","Ostatní zboží a služby","stejných 12 měsíců předchozího roku"
"772369927","103.8","6134","CZCOICOP","5642","12","K","9","2001","2000-10-01","2001-09-30","1999-10-01","2000-09-30","Ostatní zboží a služby","stejných 12 měsíců předchozího roku"
"772369928","104","6134","CZCOICOP","5642","12","K","10","2001","2000-11-01","2001-10-31","1999-11-01","2000-10-31","Ostatní zboží a služby","stejných 12 měsíců předchozího roku"
"772369929","104.3","6134","CZCOICOP","5642","12","K","11","2001","2000-12-01","2001-11-30","1999-12-01","2000-11-30","Ostatní zboží a služby","stejných 12 měsíců předchozího roku"
"772369931","104.8","6134","CZCOICOP","5642","12","K","1","2002","2001-02-01","2002-01-31","2000-02-01","2001-01-31","Ostatní zboží a služby","stejných 12 měsíců předchozího roku"
"772369932","105.1","6134","CZCOICOP","5642","12","K","3","2002","2001-04-01","2002-03-31","2000-04-01","2001-03-31","Ostatní zboží a služby","stejných 12 měsíců předchozího roku"
"772369933","105","6134","CZCOICOP","5642","12","K","4","2002","2001-05-01","2002-04-30","2000-05-01","2001-04-30","Ostatní zboží a služby","stejných 12 měsíců předchozího roku"
"772369934","104.9","6134","CZCOICOP","5642","12","K","5","2002","2001-06-01","2002-05-31","2000-06-01","2001-05-31","Ostatní zboží a služby","stejných 12 měsíců předchozího roku"
"772369935","104.9","6134","CZCOICOP","5642","12","K","6","2002","2001-07-01","2002-06-30","2000-07-01","2001-06-30","Ostatní zboží a služby","stejných 12 měsíců předchozího roku"
"772369936","104.7","6134","CZCOICOP","5642","12","K","7","2002","2001-08-01","2002-07-31","2000-08-01","2001-07-31","Ostatní zboží a služby","stejných 12 měsíců předchozího roku"
"772371021","104.2","6134","CZCOICOP","5642","12","K","2","2009","2008-03-01","2009-02-28","2007-03-01","2008-02-29","Ostatní zboží a služby","stejných 12 měsíců předchozího roku"
"772371022","104","6134","CZCOICOP","5642","12","K","3","2009","2008-04-01","2009-03-31","2007-04-01","2008-03-31","Ostatní zboží a služby","stejných 12 měsíců předchozího roku"
"772371023","103.8","6134","CZCOICOP","5642","12","K","4","2009","2008-05-01","2009-04-30","2007-05-01","2008-04-30","Ostatní zboží a služby","stejných 12 měsíců předchozího roku"
"772371024","103.6","6134","CZCOICOP","5642","12","K","5","2009","2008-06-01","2009-05-31","2007-06-01","2008-05-31","Ostatní zboží a služby","stejných 12 měsíců předchozího roku"
"772371025","103.3","6134","CZCOICOP","5642","12","K","6","2009","2008-07-01","2009-06-30","2007-07-01","2008-06-30","Ostatní zboží a služby","stejných 12 měsíců předchozího roku"
"772371026","103.1","6134","CZCOICOP","5642","12","K","7","2009","2008-08-01","2009-07-31","2007-08-01","2008-07-31","Ostatní zboží a služby","stejných 12 měsíců předchozího roku"
"772371027","102.9","6134","CZCOICOP","5642","12","K","8","2009","2008-09-01","2009-08-31","2007-09-01","2008-08-31","Ostatní zboží a služby","stejných 12 měsíců předchozího roku"
"772371028","102.6","6134","CZCOICOP","5642","12","K","9","2009","2008-10-01","2009-09-30","2007-10-01","2008-09-30","Ostatní zboží a služby","stejných 12 měsíců předchozího roku"
"772371029","102.4","6134","CZCOICOP","5642","12","K","10","2009","2008-11-01","2009-10-31","2007-11-01","2008-10-31","Ostatní zboží a služby","stejných 12 měsíců předchozího roku"
"772371030","102.2","6134","CZCOICOP","5642","12","K","11","2009","2008-12-01","2009-11-30","2007-12-01","2008-11-30","Ostatní zboží a služby","stejných 12 měsíců předchozího roku"
"772356207","94.5","6134","CZCOICOP","5642","03","K","2","2007","2006-03-01","2007-02-28","2005-03-01","2006-02-28","Odívání a obuv","stejných 12 měsíců předchozího roku"
"772356208","94.8","6134","CZCOICOP","5642","03","K","3","2007","2006-04-01","2007-03-31","2005-04-01","2006-03-31","Odívání a obuv","stejných 12 měsíců předchozího roku"
"772356209","95.2","6134","CZCOICOP","5642","03","K","4","2007","2006-05-01","2007-04-30","2005-05-01","2006-04-30","Odívání a obuv","stejných 12 měsíců předchozího roku"
"772356210","96.3","6134","CZCOICOP","5642","03","K","6","2007","2006-07-01","2007-06-30","2005-07-01","2006-06-30","Odívání a obuv","stejných 12 měsíců předchozího roku"
"772356211","96.9","6134","CZCOICOP","5642","03","K","7","2007","2006-08-01","2007-07-31","2005-08-01","2006-07-31","Odívání a obuv","stejných 12 měsíců předchozího roku"
"772356212","97.4","6134","CZCOICOP","5642","03","K","8","2007","2006-09-01","2007-08-31","2005-09-01","2006-08-31","Odívání a obuv","stejných 12 měsíců předchozího roku"
"772356214","99.4","6134","CZCOICOP","5642","03","K","1","2008","2007-02-01","2008-01-31","2006-02-01","2007-01-31","Odívání a obuv","stejných 12 měsíců předchozího roku"
"772356215","99.5","6134","CZCOICOP","5642","03","K","2","2008","2007-03-01","2008-02-29","2006-03-01","2007-02-28","Odívání a obuv","stejných 12 měsíců předchozího roku"
"772356236","104.4","6134","CZCOICOP","5642","04","K","3","2003","2002-04-01","2003-03-31","2001-04-01","2002-03-31","Bydlení, voda, energie, paliva","stejných 12 měsíců předchozího roku"
"772356237","104.1","6134","CZCOICOP","5642","04","K","4","2003","2002-05-01","2003-04-30","2001-05-01","2002-04-30","Bydlení, voda, energie, paliva","stejných 12 měsíců předchozího roku"
"772356238","103.8","6134","CZCOICOP","5642","04","K","5","2003","2002-06-01","2003-05-31","2001-06-01","2002-05-31","Bydlení, voda, energie, paliva","stejných 12 měsíců předchozího roku"
"772356239","103.2","6134","CZCOICOP","5642","04","K","7","2003","2002-08-01","2003-07-31","2001-08-01","2002-07-31","Bydlení, voda, energie, paliva","stejných 12 měsíců předchozího roku"
"772356240","102.9","6134","CZCOICOP","5642","04","K","8","2003","2002-09-01","2003-08-31","2001-09-01","2002-08-31","Bydlení, voda, energie, paliva","stejných 12 měsíců předchozího roku"
"772356241","102.2","6134","CZCOICOP","5642","04","K","11","2003","2002-12-01","2003-11-30","2001-12-01","2002-11-30","Bydlení, voda, energie, paliva","stejných 12 měsíců předchozího roku"
"772356243","102.3","6134","CZCOICOP","5642","04","K","1","2004","2003-02-01","2004-01-31","2002-02-01","2003-01-31","Bydlení, voda, energie, paliva","stejných 12 měsíců předchozího roku"
"772356244","102.5","6134","CZCOICOP","5642","04","K","2","2004","2003-03-01","2004-02-29","2002-03-01","2003-02-28","Bydlení, voda, energie, paliva","stejných 12 měsíců předchozího roku"
"772355665","108.9","6134","CZCOICOP","5642","02","K","2","2009","2008-03-01","2009-02-28","2007-03-01","2008-02-29","Alkoholické nápoje, tabák a narkotika","stejných 12 měsíců předchozího roku"
"772355666","108.8","6134","CZCOICOP","5642","02","K","3","2009","2008-04-01","2009-03-31","2007-04-01","2008-03-31","Alkoholické nápoje, tabák a narkotika","stejných 12 měsíců předchozího roku"
"772355667","108.7","6134","CZCOICOP","5642","02","K","4","2009","2008-05-01","2009-04-30","2007-05-01","2008-04-30","Alkoholické nápoje, tabák a narkotika","stejných 12 měsíců předchozího roku"
"772355668","108.8","6134","CZCOICOP","5642","02","K","5","2009","2008-06-01","2009-05-31","2007-06-01","2008-05-31","Alkoholické nápoje, tabák a narkotika","stejných 12 měsíců předchozího roku"
"772355669","108.9","6134","CZCOICOP","5642","02","K","6","2009","2008-07-01","2009-06-30","2007-07-01","2008-06-30","Alkoholické nápoje, tabák a narkotika","stejných 12 měsíců předchozího roku"
"772355664","109.3","6134","CZCOICOP","5642","02","K","1","2009","2008-02-01","2009-01-31","2007-02-01","2008-01-31","Alkoholické nápoje, tabák a narkotika","stejných 12 měsíců předchozího roku"
"772356561","98.3","6134","CZCOICOP","5642","03","K","8","2009","2008-09-01","2009-08-31","2007-09-01","2008-08-31","Odívání a obuv","stejných 12 měsíců předchozího roku"
