"idhod","hodnota","stapro_kod","casz_cis","casz_kod","cznace_cis","cznace_kod","mesic","rok","mesicz","rokz","stapro_txt","casz_txt","cznace_txt"
"1266216704","110.3","5249","7626","Z","5104","14","4","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba oděvů"
"1265243073",,"5249","7626","Z","5104","06","4","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Těžba ropy a zemního plynu"
"1266411146","98.7","5249","7626","Z","5104","10","4","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba potravinářských výrobků"
"1266606125","114.4","5249","7626","Z","5104","29","4","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů"
"1266020638","120.7","5249","7626","Z","5104","09","4","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Podpůrné činnosti při těžbě"
"1265633236","93.5","5249","7626","Z","5104","31","4","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba nábytku"
"1266216211","103.6","5249","7626","Z","5104","25","4","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení"
"1265828045","88.1","5249","7626","Z","5104","33","4","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Opravy a instalace strojů a zařízení"
"1266020888",,"5249","7626","Z","5104","12","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba tabákových výrobků"
"1266410792","101.4","5249","7626","Z","5104","22","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba pryžových a plastových výrobků"
"1266216588","89.3","5249","7626","Z","5104","32","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Ostatní zpracovatelský průmysl"
"1266605744","110.7","5249","7626","Z","5104","26","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba počítačů, elektronických a optických přístrojů a zařízení"
"1266410564","105.3","5249","7626","Z","5104","13","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba textilií"
"1265437572",,"5249","7626","Z","5104","19","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba koksu a rafinovaných ropných produktů"
"1266216705","89.9","5249","7626","Z","5104","21","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba základních farmaceutických výrobků a farmaceutických přípravků"
"1266215638","127.7","5249","7626","Z","5104","11","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba nápojů"
"1266606575","88.5","5249","7626","Z","5104","18","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Tisk a rozmnožování nahraných nosičů"
"1266022119","113.6","5249","7626","Z","5104","15","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba usní a souvisejících výrobků"
"1265827590","97.9","5249","7626","Z","5104","27","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba elektrických zařízení"
"1265242703",,"5249","7626","Z","5104","07","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Těžba a úprava rud"
"1265243067","99.9","5249","7626","Z","5724","05350001","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Průmysl celkem (B+C+D)"
"1265243718","107.8","5249","7626","Z","5104","08","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Ostatní těžba a dobývání"
"1265827591","115.5","5249","7626","Z","5104","05","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Těžba a úprava černého a hnědého uhlí"
"1265437131","93.4","5249","7626","Z","5104","20","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba chemických látek a chemických přípravků"
"1266215142","84","5249","7626","Z","5104","17","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba papíru a výrobků z papíru"
"1265243717","101.6","5249","7626","Z","5104","16","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku"
"1265437986","83.6","5249","7626","Z","5104","35","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu"
"1266605745","97.4","5249","7626","Z","5104","23","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba ostatních nekovových minerálních výrobků"
"1266021446","101.5","5249","7626","Z","5104","24","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba základních kovů, hutní zpracování kovů; slévárenství"
"1265826518","110.4","5249","7626","Z","5104","28","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba strojů a zařízení j. n."
"1265631982","95.5","5249","7626","Z","5104","30","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba ostatních dopravních prostředků a zařízení"
"1266411147","112.8","5249","7626","Z","5104","14","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba oděvů"
"1266216589",,"5249","7626","Z","5104","06","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Těžba ropy a zemního plynu"
"1265632593","88.9","5249","7626","Z","5104","10","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba potravinářských výrobků"
"1265437130","110.5","5249","7626","Z","5104","29","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů"
"1265437573","104.5","5249","7626","Z","5104","09","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Podpůrné činnosti při těžbě"
"1265827588","92.5","5249","7626","Z","5104","31","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba nábytku"
"1266216710","98.7","5249","7626","Z","5104","25","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení"
"1265827951","104.5","5249","7626","Z","5104","33","6","2019",,"2021","Index průmyslové produkce","průměr bazického roku","Opravy a instalace strojů a zařízení"
"1266339981",,"5249","7626","Z","5104","12","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba tabákových výrobků"
"1265560967","95.3","5249","7626","Z","5104","22","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba pryžových a plastových výrobků"
"1265755242","83.3","5249","7626","Z","5104","32","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Ostatní zpracovatelský průmysl"
"1266534708","100.6","5249","7626","Z","5104","26","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba počítačů, elektronických a optických přístrojů a zařízení"
"1266338485","93.2","5249","7626","Z","5104","13","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba textilií"
"1266144708",,"5249","7626","Z","5104","19","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba koksu a rafinovaných ropných produktů"
"1265171060","89.6","5249","7626","Z","5104","21","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba základních farmaceutických výrobků a farmaceutických přípravků"
"1265560651","61","5249","7626","Z","5104","11","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba nápojů"
"1266533805","82.7","5249","7626","Z","5104","18","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Tisk a rozmnožování nahraných nosičů"
"1266534204","87.6","5249","7626","Z","5104","15","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba usní a souvisejících výrobků"
"1266338486","92.1","5249","7626","Z","5104","27","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba elektrických zařízení"
"1265172021",,"5249","7626","Z","5104","07","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Těžba a úprava rud"
"1265755809","93","5249","7626","Z","5724","05350001","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Průmysl celkem (B+C+D)"
"1265949862","47","5249","7626","Z","5104","08","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Ostatní těžba a dobývání"
"1266338487","134.5","5249","7626","Z","5104","05","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Těžba a úprava černého a hnědého uhlí"
"1265561318","101.6","5249","7626","Z","5104","20","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba chemických látek a chemických přípravků"
"1265366196","96","5249","7626","Z","5104","17","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba papíru a výrobků z papíru"
"1265561178","95","5249","7626","Z","5104","16","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku"
"1266145075","122.7","5249","7626","Z","5104","35","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu"
"1265366545","67.8","5249","7626","Z","5104","23","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba ostatních nekovových minerálních výrobků"
"1265949339","99.5","5249","7626","Z","5104","24","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba základních kovů, hutní zpracování kovů; slévárenství"
"1266339982","80.6","5249","7626","Z","5104","28","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba strojů a zařízení j. n."
"1265366767","66.5","5249","7626","Z","5104","30","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba ostatních dopravních prostředků a zařízení"
"1265756409","85.2","5249","7626","Z","5104","14","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba oděvů"
"1265756646",,"5249","7626","Z","5104","06","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Těžba ropy a zemního plynu"
"1265950659","88.8","5249","7626","Z","5104","10","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba potravinářských výrobků"
"1266144452","102.3","5249","7626","Z","5104","29","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů"
"1265755665","56.5","5249","7626","Z","5104","09","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Podpůrné činnosti při těžbě"
"1266338905","81.3","5249","7626","Z","5104","31","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba nábytku"
"1265561177","89.2","5249","7626","Z","5104","25","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení"
"1265560968","57.4","5249","7626","Z","5104","33","1","2021",,"2021","Index průmyslové produkce","průměr bazického roku","Opravy a instalace strojů a zařízení"
"1266606051",,"5249","7626","Z","5104","12","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba tabákových výrobků"
"1266410694","98","5249","7626","Z","5104","22","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba pryžových a plastových výrobků"
"1265438277","102.5","5249","7626","Z","5104","32","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Ostatní zpracovatelský průmysl"
"1265827462","91","5249","7626","Z","5104","26","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba počítačů, elektronických a optických přístrojů a zařízení"
"1266021149","104.1","5249","7626","Z","5104","13","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba textilií"
"1265437992",,"5249","7626","Z","5104","19","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba koksu a rafinovaných ropných produktů"
"1266216727","91.9","5249","7626","Z","5104","21","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba základních farmaceutických výrobků a farmaceutických přípravků"
"1265243606","74.7","5249","7626","Z","5104","11","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba nápojů"
"1265826553","91.2","5249","7626","Z","5104","18","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Tisk a rozmnožování nahraných nosičů"
"1265826916","110.9","5249","7626","Z","5104","15","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba usní a souvisejících výrobků"
"1265827463","101.6","5249","7626","Z","5104","27","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba elektrických zařízení"
"1265632149",,"5249","7626","Z","5104","07","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Těžba a úprava rud"
"1266021688","95.8","5249","7626","Z","5724","05350001","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Průmysl celkem (B+C+D)"
"1266216232","71.8","5249","7626","Z","5104","08","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Ostatní těžba a dobývání"
"1265243736","104.9","5249","7626","Z","5104","05","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Těžba a úprava černého a hnědého uhlí"
"1266021992","104.2","5249","7626","Z","5104","20","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba chemických látek a chemických přípravků"
"1265827596","99.1","5249","7626","Z","5104","17","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba papíru a výrobků z papíru"
"1265437430","96.2","5249","7626","Z","5104","16","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku"
"1266606156","99.6","5249","7626","Z","5104","35","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu"
"1266606416","88.9","5249","7626","Z","5104","23","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba ostatních nekovových minerálních výrobků"
"1266411348","101.1","5249","7626","Z","5104","24","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba základních kovů, hutní zpracování kovů; slévárenství"
"1265437658","95.9","5249","7626","Z","5104","28","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba strojů a zařízení j. n."
"1265633251","87.3","5249","7626","Z","5104","30","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba ostatních dopravních prostředků a zařízení"
"1265243733","104.3","5249","7626","Z","5104","14","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba oděvů"
"1265436893",,"5249","7626","Z","5104","06","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Těžba ropy a zemního plynu"
"1266410819","89.5","5249","7626","Z","5104","10","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba potravinářských výrobků"
"1265827461","94.8","5249","7626","Z","5104","29","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů"
"1266605104","94.5","5249","7626","Z","5104","09","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Podpůrné činnosti při těžbě"
"1265242956","98.1","5249","7626","Z","5104","31","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba nábytku"
"1266021148","99.6","5249","7626","Z","5104","25","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení"
"1266606151","76.8","5249","7626","Z","5104","33","2","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Opravy a instalace strojů a zařízení"
"1265632467",,"5249","7626","Z","5104","12","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba tabákových výrobků"
"1266216253","105.1","5249","7626","Z","5104","22","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba pryžových a plastových výrobků"
"1266021170","111.2","5249","7626","Z","5104","32","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Ostatní zpracovatelský průmysl"
"1266411638","96.2","5249","7626","Z","5104","26","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba počítačů, elektronických a optických přístrojů a zařízení"
"1265827222","112.4","5249","7626","Z","5104","13","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba textilií"
"1265827349",,"5249","7626","Z","5104","19","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba koksu a rafinovaných ropných produktů"
"1265243034","107.8","5249","7626","Z","5104","21","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba základních farmaceutických výrobků a farmaceutických přípravků"
"1265437312","125.5","5249","7626","Z","5104","11","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba nápojů"
"1265632565","100.4","5249","7626","Z","5104","18","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Tisk a rozmnožování nahraných nosičů"
"1266410702","133.3","5249","7626","Z","5104","15","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba usní a souvisejících výrobků"
"1265632160","112.9","5249","7626","Z","5104","27","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba elektrických zařízení"
"1265827221",,"5249","7626","Z","5104","07","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Těžba a úprava rud"
"1265437447","107.2","5249","7626","Z","5724","05350001","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Průmysl celkem (B+C+D)"
"1266411640","124.1","5249","7626","Z","5104","08","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Ostatní těžba a dobývání"
"1265242632","83.7","5249","7626","Z","5104","05","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Těžba a úprava černého a hnědého uhlí"
"1265438021","107.6","5249","7626","Z","5104","20","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba chemických látek a chemických přípravků"
"1265243615","112.8","5249","7626","Z","5104","17","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba papíru a výrobků z papíru"
"1266411127","102.3","5249","7626","Z","5104","16","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku"
"1265632856","81.4","5249","7626","Z","5104","35","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu"
"1265827920","119.8","5249","7626","Z","5104","23","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba ostatních nekovových minerálních výrobků"
"1265827613","107.6","5249","7626","Z","5104","24","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba základních kovů, hutní zpracování kovů; slévárenství"
"1266411126","108.2","5249","7626","Z","5104","28","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba strojů a zařízení j. n."
"1266411639","91.3","5249","7626","Z","5104","30","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba ostatních dopravních prostředků a zařízení"
"1265631756","124.2","5249","7626","Z","5104","14","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba oděvů"
"1265437446",,"5249","7626","Z","5104","06","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Těžba ropy a zemního plynu"
"1266021999","102.7","5249","7626","Z","5104","10","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba potravinářských výrobků"
"1266021169","121.8","5249","7626","Z","5104","29","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů"
"1265827050","128.8","5249","7626","Z","5104","09","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Podpůrné činnosti při těžbě"
"1265828074","113.5","5249","7626","Z","5104","31","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba nábytku"
"1266605910","106.6","5249","7626","Z","5104","25","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení"
"1265436863","103.4","5249","7626","Z","5104","33","5","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Opravy a instalace strojů a zařízení"
"1266215158",,"5249","7626","Z","5104","12","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba tabákových výrobků"
"1265827863","109.7","5249","7626","Z","5104","22","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba pryžových a plastových výrobků"
"1265242929","116.4","5249","7626","Z","5104","32","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Ostatní zpracovatelský průmysl"
"1265437320","104.8","5249","7626","Z","5104","26","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba počítačů, elektronických a optických přístrojů a zařízení"
"1266021039","110.4","5249","7626","Z","5104","13","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba textilií"
"1265632171",,"5249","7626","Z","5104","19","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba koksu a rafinovaných ropných produktů"
"1265632479","122.9","5249","7626","Z","5104","21","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba základních farmaceutických výrobků a farmaceutických přípravků"
"1266020648","139.3","5249","7626","Z","5104","11","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba nápojů"
"1266021941","97.2","5249","7626","Z","5104","18","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Tisk a rozmnožování nahraných nosičů"
"1266411024","134.1","5249","7626","Z","5104","15","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba usní a souvisejících výrobků"
"1265438235","115.3","5249","7626","Z","5104","27","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba elektrických zařízení"
"1265632301",,"5249","7626","Z","5104","07","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Těžba a úprava rud"
"1266021940","109.7","5249","7626","Z","5724","05350001","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Průmysl celkem (B+C+D)"
"1265632167","122.7","5249","7626","Z","5104","08","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Ostatní těžba a dobývání"
"1265632867","90.1","5249","7626","Z","5104","05","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Těžba a úprava černého a hnědého uhlí"
"1265827623","100.1","5249","7626","Z","5104","20","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba chemických látek a chemických přípravků"
"1265437974","108.4","5249","7626","Z","5104","17","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba papíru a výrobků z papíru"
"1266411325","98.3","5249","7626","Z","5104","16","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku"
"1266021942","85.3","5249","7626","Z","5104","35","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu"
"1266605796","119","5249","7626","Z","5104","23","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba ostatních nekovových minerálních výrobků"
"1265827352","98.9","5249","7626","Z","5104","24","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba základních kovů, hutní zpracování kovů; slévárenství"
"1265632810","111.8","5249","7626","Z","5104","28","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba strojů a zařízení j. n."
"1266605635","106.4","5249","7626","Z","5104","30","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba ostatních dopravních prostředků a zařízení"
"1265436867","133","5249","7626","Z","5104","14","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba oděvů"
"1266411729",,"5249","7626","Z","5104","06","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Těžba ropy a zemního plynu"
"1265827233","99.7","5249","7626","Z","5104","10","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba potravinářských výrobků"
"1265437321","128.3","5249","7626","Z","5104","29","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů"
"1265437319","95.3","5249","7626","Z","5104","09","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Podpůrné činnosti při těžbě"
"1265828023","109.9","5249","7626","Z","5104","31","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba nábytku"
"1266411730","107.1","5249","7626","Z","5104","25","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení"
"1265438028","112.9","5249","7626","Z","5104","33","6","2022",,"2021","Index průmyslové produkce","průměr bazického roku","Opravy a instalace strojů a zařízení"
"1266411428",,"5249","7626","Z","5104","12","9","2016",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba tabákových výrobků"
"1265438481","98.1","5249","7626","Z","5104","22","9","2016",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba pryžových a plastových výrobků"
"1265633151","92.5","5249","7626","Z","5104","32","9","2016",,"2021","Index průmyslové produkce","průměr bazického roku","Ostatní zpracovatelský průmysl"
"1266605118","96.5","5249","7626","Z","5104","26","9","2016",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba počítačů, elektronických a optických přístrojů a zařízení"
"1266605641","114.1","5249","7626","Z","5104","13","9","2016",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba textilií"
"1265827381",,"5249","7626","Z","5104","19","9","2016",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba koksu a rafinovaných ropných produktů"
"1266410968","69.2","5249","7626","Z","5104","21","9","2016",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba základních farmaceutických výrobků a farmaceutických přípravků"
"1265827676","105.9","5249","7626","Z","5104","11","9","2016",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba nápojů"
"1265436898","107.7","5249","7626","Z","5104","18","9","2016",,"2021","Index průmyslové produkce","průměr bazického roku","Tisk a rozmnožování nahraných nosičů"
"1266021759","140.7","5249","7626","Z","5104","15","9","2016",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba usní a souvisejících výrobků"
"1266215219","88.7","5249","7626","Z","5104","27","9","2016",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba elektrických zařízení"
"1266216822",,"5249","7626","Z","5104","07","9","2016",,"2021","Index průmyslové produkce","průměr bazického roku","Těžba a úprava rud"
"1266021187","95.6","5249","7626","Z","5724","05350001","9","2016",,"2021","Index průmyslové produkce","průměr bazického roku","Průmysl celkem (B+C+D)"
"1266605757","102.2","5249","7626","Z","5104","08","9","2016",,"2021","Index průmyslové produkce","průměr bazického roku","Ostatní těžba a dobývání"
"1265242454","164.1","5249","7626","Z","5104","05","9","2016",,"2021","Index průmyslové produkce","průměr bazického roku","Těžba a úprava černého a hnědého uhlí"
"1265438480","79.5","5249","7626","Z","5104","20","9","2016",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba chemických látek a chemických přípravků"
"1265438307","81.2","5249","7626","Z","5104","17","9","2016",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba papíru a výrobků z papíru"
"1266021468","109.4","5249","7626","Z","5104","16","9","2016",,"2021","Index průmyslové produkce","průměr bazického roku","Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku"
"1266215184","78","5249","7626","Z","5104","35","9","2016",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu"
"1265826560","99","5249","7626","Z","5104","23","9","2016",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba ostatních nekovových minerálních výrobků"
"1265437747","102.5","5249","7626","Z","5104","24","9","2016",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba základních kovů, hutní zpracování kovů; slévárenství"
"1266606222","100.6","5249","7626","Z","5104","28","9","2016",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba strojů a zařízení j. n."
"1266216303","97.6","5249","7626","Z","5104","30","9","2016",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba ostatních dopravních prostředků a zařízení"
"1266020892","92.6","5249","7626","Z","5104","14","9","2016",,"2021","Index průmyslové produkce","průměr bazického roku","Výroba oděvů"
"1266021195",,"5249","7626","Z","5104","06","9","2016",,"2021","Index průmyslové produkce","průměr bazického roku","Těžba ropy a zemního plynu"
